trial_number,value,state,datetime_start,datetime_complete,duration,param_alpha,param_beta,param_gamma,user_attr_num_completed,user_attr_num_failed,user_attr_avg_completed_makespan,user_attr_avg_computation_time,user_attr_failed_tasks_json
96,2726.92,COMPLETE,2025-05-01T17:16:36.918,2025-05-01T17:42:54.018,1577.099583,2.66523225552831,1.11701323479788,0.821030602781876,2,3,90.4666666666667,88.0372306589969,"[{""name"": ""complex1_11subtasks(dc2, dnc2, nd(1, 3, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple4_5subtasks(dc1, dnc2, nd8)"", ""status"": ""Failed (Planning/State Error)""}]"
109,1020.5,PRUNED,2025-05-01T17:35:03.789,2025-05-01T17:43:49.913,526.123094,3.53690515071897,0.208754386666453,2.6942502045025,,,,,[]
110,3900,PRUNED,2025-05-01T17:36:11.489,2025-05-01T17:44:42.893,511.403252,2.63026238602618,0.525720803782377,1.35137799554864,,,,,[]
107,2678.06,COMPLETE,2025-05-01T17:32:20.778,2025-05-01T17:45:34.925,794.147604,2.55132733134822,3.62473159564937,1.74495431536209,3,2,45.3,25.0982301851269,"[{""name"": ""simple16_7subtasks(dc1, dnc(1, 2))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple20_9subtasks(dc2, dnc(1, 2))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple12_6subtasks(dc2, dnc2)"", ""status"": ""Failed (No Progress)""}]"
103,3305.46,COMPLETE,2025-05-01T17:25:28.513,2025-05-01T17:45:45.877,1217.36397,3.81875411074274,1.2408843283592,0.493082998346467,1,4,78.675,57.404402981326,"[{""name"": ""simple10_6subtasks(dc1, dnc3, nd3)"", ""status"": ""Failed (Planning/State Error)""}]"
115,3900,PRUNED,2025-05-01T17:42:54.273,2025-05-01T17:45:52.436,178.163099,3.22212372888784,1.79376012167049,0.508554512015349,,,,,[]
88,1580.14,COMPLETE,2025-05-01T17:08:47.220,2025-05-01T17:46:11.666,2244.445632,3.75257947417133,0.93110868102487,0.243497492966746,4,1,120.9,156.518637695862,"[{""name"": ""simple16_7subtasks(dc1, dnc(1, 2))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex1_11subtasks(dc2, dnc2, nd(1, 3, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex8_15subtasks(dc1, dnc2, nd1->nd4, nd(2, 3, 5, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex9_17subtasks(dc2, dnc1, dnc2, dnc3, nd(1, 2, 3))"", ""status"": ""Failed (Planning/State Error)""}]"
97,998.34,COMPLETE,2025-05-01T17:16:43.430,2025-05-01T17:50:45.151,2041.721608,3.7422894018661,4.37885173755407,0.148173528695185,5,0,,129.311302997917,"[{""name"": ""complex1_11subtasks(dc2, dnc2, nd(1, 3, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex8_15subtasks(dc1, dnc2, nd1->nd4, nd(2, 3, 5, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex6_14subtasks(dc1, dnc1, dnc2, nd(2, 3, 5, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex5_12subtasks(nd7->dc1, nd(1, 2, 3, 5, 6)"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple9_6subtasks(dc1, dnc2, nd3)"", ""status"": ""Failed (Planning/State Error)""}]"
102,1568.3,COMPLETE,2025-05-01T17:24:11.310,2025-05-01T17:52:02.890,1671.580742,3.65909631015451,3.8249928365574,1.08052006966538,4,1,53.42,117.32461301256,"[{""name"": ""simple20_9subtasks(dc2, dnc(1, 2))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple18_8subtasks(dc2, dnc2, nd1)"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex10_20subtasks(nd7->dc1, dnc1, dnc2, nd1->nd4, nd(2, 3, 5, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex1_11subtasks(dc2, dnc2, nd(1, 3, 6))"", ""status"": ""Failed (Planning/State Error)""}]"
119,3900,PRUNED,2025-05-01T17:45:46.341,2025-05-01T17:53:18.149,451.807806,1.46502913056696,2.14115522418895,1.60624763540813,,,,,[]
